"file","date","composition_name","temp_series","replicate","sample_ID","magnification","predict_spec","mean.dens.ml","biomass","day"
"20260318_078",2026-03-18,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"T",51.26,3.0112886580419e-07,35
"20260318_079",2026-03-18,"DPT","TS3",1,"DPT_TS3_1",2.5,"D",0,0,35
"20260318_079",2026-03-18,"DPT","TS3",1,"DPT_TS3_1",2.5,"P",293.00216,5.02747338092542e-05,35
"20260318_079",2026-03-18,"DPT","TS3",1,"DPT_TS3_1",2.5,"T",25.63,7.25314492928976e-08,35
"20260318_080",2026-03-18,"CLT","TS3",2,"CLT_TS3_2",2.5,"C",0,0,35
"20260318_080",2026-03-18,"CLT","TS3",2,"CLT_TS3_2",2.5,"L",0,0,35
"20260318_080",2026-03-18,"CLT","TS3",2,"CLT_TS3_2",2.5,"T",76.89,6.74910917684108e-07,35
"20260318_081",2026-03-18,"LT","TS3",2,"LT_TS3_2",2.5,"L",30.220447761194,1.27577478663888e-07,35
"20260318_081",2026-03-18,"LT","TS3",2,"LT_TS3_2",2.5,"T",364.76616,2.02382532838202e-06,35
"20260318_082",2026-03-18,"PT","TS4",1,"PT_TS4_1",2.5,"P",222.05832,4.36773306813691e-05,35
"20260318_082",2026-03-18,"PT","TS4",1,"PT_TS4_1",2.5,"T",0,0,35
"20260318_083",2026-03-18,"DPT","TS4",2,"DPT_TS4_2",2.5,"D",0,0,35
"20260318_083",2026-03-18,"DPT","TS4",2,"DPT_TS4_2",2.5,"P",165.0572,2.37826912757173e-05,35
"20260318_083",2026-03-18,"DPT","TS4",2,"DPT_TS4_2",2.5,"T",0,0,35
"20260318_084",2026-03-18,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"C",25.63,2.74878910142286e-08,35
"20260318_084",2026-03-18,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"D",0,0,35
"20260318_084",2026-03-18,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"L",0,0,35
"20260318_084",2026-03-18,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"P",122.81896,2.21147444785788e-05,35
"20260318_085",2026-03-18,"PT","TS4",2,"PT_TS4_2",2.5,"P",163.0068,1.44311682040627e-05,35
"20260318_085",2026-03-18,"PT","TS4",2,"PT_TS4_2",2.5,"T",49.82472,3.49368959015314e-07,35
"20260318_086",2026-03-18,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"C",0,0,35
"20260318_086",2026-03-18,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"D",0,0,35
"20260318_086",2026-03-18,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"P",214.88192,2.77797082437719e-05,35
"20260318_086",2026-03-18,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"T",51.26,2.84122171106999e-07,35
"20260318_087",2026-03-18,"PT","TS4",3,"PT_TS4_3",2.5,"P",102.93008,9.67802601225071e-06,35
"20260318_087",2026-03-18,"PT","TS4",3,"PT_TS4_3",2.5,"T",0,0,35
"20260318_088",2026-03-18,"DPT","TS4",3,"DPT_TS4_3",2.5,"D",0,0,35
"20260318_088",2026-03-18,"DPT","TS4",3,"DPT_TS4_3",2.5,"P",96.3688,1.58218284501088e-05,35
"20260318_088",2026-03-18,"DPT","TS4",3,"DPT_TS4_3",2.5,"T",0,0,35
"20260318_089",2026-03-18,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"C",0,0,35
"20260318_089",2026-03-18,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"D",25.63,2.76125922899779e-07,35
"20260318_089",2026-03-18,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"L",0,0,35
"20260318_089",2026-03-18,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"T",49.61968,8.95091182439648e-07,35
"20260318_090",2026-03-18,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"C",0,0,35
"20260318_090",2026-03-18,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"D",0,0,35
"20260318_090",2026-03-18,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"P",143.73304,2.17017697400678e-05,35
"20260318_090",2026-03-18,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"T",0,0,35
"20260318_091",2026-03-18,"CLT","TS4",1,"CLT_TS4_1",2.5,"C",0,0,35
"20260318_091",2026-03-18,"CLT","TS4",1,"CLT_TS4_1",2.5,"L",0,0,35
"20260318_091",2026-03-18,"CLT","TS4",1,"CLT_TS4_1",2.5,"T",27.47536,2.22848312195988e-07,35
"20260318_092",2026-03-18,"LP","TS4",3,"LP_TS4_3",2.5,"L",25.63,9.63876650570789e-08,35
"20260318_092",2026-03-18,"LP","TS4",3,"LP_TS4_3",2.5,"P",202.78456,1.60841224362941e-05,35
"20260318_093",2026-03-18,"CLT","TS4",3,"CLT_TS4_3",2.5,"C",0,0,35
"20260318_093",2026-03-18,"CLT","TS4",3,"CLT_TS4_3",2.5,"L",0,0,35
"20260318_093",2026-03-18,"CLT","TS4",3,"CLT_TS4_3",2.5,"T",25.63,1.46157707913159e-07,35
"20260318_094",2026-03-18,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"C",0,0,35
"20260318_094",2026-03-18,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"D",0,0,35
"20260318_094",2026-03-18,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"L",50.3336144578313,1.50811501283615e-07,35
"20260318_094",2026-03-18,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"P",250.55888,3.16086719413138e-05,35
"20260318_095",2026-03-18,"LP","TS4",2,"LP_TS4_2",2.5,"L",53.7403225806452,3.48406058679854e-07,35
"20260318_095",2026-03-18,"LP","TS4",2,"LP_TS4_2",2.5,"P",239.48672,3.58992379478947e-05,35
"20260318_096",2026-03-18,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"C",0,0,35
"20260318_096",2026-03-18,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"D",0,0,35
"20260318_096",2026-03-18,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"L",0,0,35
"20260318_096",2026-03-18,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"T",51.26,4.50522637170508e-07,35
"20260318_097",2026-03-18,"LP","TS4",1,"LP_TS4_1",2.5,"L",49.82472,3.87998512047652e-07,35
"20260318_097",2026-03-18,"LP","TS4",1,"LP_TS4_1",2.5,"P",62.94728,9.6166425620522e-06,35
"20260318_098",2026-03-18,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"C",0,0,35
"20260318_098",2026-03-18,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"D",0,0,35
"20260318_098",2026-03-18,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"L",0,0,35
"20260318_098",2026-03-18,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"T",51.26,7.09775261783969e-07,35
"20260318_099",2026-03-18,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"C",0,0,35
"20260318_099",2026-03-18,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"D",0,0,35
"20260318_099",2026-03-18,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"L",0,0,35
"20260318_099",2026-03-18,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"P",231.90024,2.69038304167588e-05,35
"20260318_100",2026-03-18,"DPT","TS4",1,"DPT_TS4_1",2.5,"D",0,0,35
"20260318_100",2026-03-18,"DPT","TS4",1,"DPT_TS4_1",2.5,"P",224.31376,3.01724956581806e-05,35
"20260318_100",2026-03-18,"DPT","TS4",1,"DPT_TS4_1",2.5,"T",66.02288,2.56283907496342e-07,35
"20260318_101",2026-03-18,"LT","TS4",1,"LT_TS4_1",2.5,"L",0,0,35
"20260318_101",2026-03-18,"LT","TS4",1,"LT_TS4_1",2.5,"T",124.0492,2.03915276605455e-06,35
"20260318_102",2026-03-18,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"C",0,0,35
"20260318_102",2026-03-18,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"D",0,0,35
"20260318_102",2026-03-18,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"P",78.9404,1.24480848981137e-05,35
"20260318_102",2026-03-18,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"T",0,0,35
"20260318_103",2026-03-18,"LPT","TS4",1,"LPT_TS4_1",2.5,"L",0,0,35
"20260318_103",2026-03-18,"LPT","TS4",1,"LPT_TS4_1",2.5,"P",132.86592,1.27951703164406e-05,35
"20260318_103",2026-03-18,"LPT","TS4",1,"LPT_TS4_1",2.5,"T",25.63,1.23517597780367e-07,35
"20260318_104",2026-03-18,"LT","TS4",3,"LT_TS4_3",2.5,"L",25.63,2.59513252673586e-07,35
"20260318_104",2026-03-18,"LT","TS4",3,"LT_TS4_3",2.5,"T",25.63,1.70093713752841e-07,35
"20260318_105",2026-03-18,"LT","TS4",2,"LT_TS4_2",2.5,"L",0,0,35
"20260318_105",2026-03-18,"LT","TS4",2,"LT_TS4_2",2.5,"T",0,0,35
"20260318_106",2026-03-18,"CLT","TS4",2,"CLT_TS4_2",2.5,"C",25.63,1.53212761705672e-07,35
"20260318_106",2026-03-18,"CLT","TS4",2,"CLT_TS4_2",2.5,"L",0,0,35
"20260318_106",2026-03-18,"CLT","TS4",2,"CLT_TS4_2",2.5,"T",39.57272,3.74711188708153e-07,35
"20260318_107",2026-03-18,"LPT","TS4",2,"LPT_TS4_2",2.5,"L",25.63,1.16022124419463e-07,35
"20260318_107",2026-03-18,"LPT","TS4",2,"LPT_TS4_2",2.5,"P",190.27712,2.27133105668333e-05,35
"20260318_107",2026-03-18,"LPT","TS4",2,"LPT_TS4_2",2.5,"T",0,0,35
"20260318_108",2026-03-18,"LPT","TS4",3,"LPT_TS4_3",2.5,"L",0,0,35
"20260318_108",2026-03-18,"LPT","TS4",3,"LPT_TS4_3",2.5,"P",133.276,2.82006753677291e-05,35
"20260318_108",2026-03-18,"LPT","TS4",3,"LPT_TS4_3",2.5,"T",25.63,1.38650546060502e-07,35
"20260319_001",2026-03-19,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"D",0,0,36
"20260319_001",2026-03-19,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"L",51.26,3.09087077878417e-07,36
"20260319_001",2026-03-19,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"P",375.2232,3.64796719217294e-05,36
"20260319_001",2026-03-19,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"T",0,0,36
"20260319_002",2026-03-19,"LPT","TS1",1,"LPT_TS1_1",2.5,"L",0,0,36
"20260319_002",2026-03-19,"LPT","TS1",1,"LPT_TS1_1",2.5,"P",120.56352,1.34340641965006e-05,36
"20260319_002",2026-03-19,"LPT","TS1",1,"LPT_TS1_1",2.5,"T",0,0,36
"20260319_003",2026-03-19,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"D",0,0,36
"20260319_003",2026-03-19,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"L",0,0,36
"20260319_003",2026-03-19,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"P",167.31264,1.77867026255211e-05,36
"20260319_003",2026-03-19,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"T",25.63,2.75692396403213e-07,36
"20260319_004",2026-03-19,"CD","TS1",3,"CD_TS1_3",2.5,"C",0,0,36
"20260319_004",2026-03-19,"CD","TS1",3,"CD_TS1_3",2.5,"D",0,0,36
"20260319_005",2026-03-19,"CLT","TS1",1,"CLT_TS1_1",2.5,"C",0,0,36
"20260319_005",2026-03-19,"CLT","TS1",1,"CLT_TS1_1",2.5,"L",0,0,36
"20260319_005",2026-03-19,"CLT","TS1",1,"CLT_TS1_1",2.5,"T",101.90488,7.30591751315618e-07,36
"20260319_006",2026-03-19,"DPT","TS1",3,"DPT_TS1_3",2.5,"D",0,0,36
"20260319_006",2026-03-19,"DPT","TS1",3,"DPT_TS1_3",2.5,"P",51.46504,6.4333185033435e-06,36
"20260319_006",2026-03-19,"DPT","TS1",3,"DPT_TS1_3",2.5,"T",25.63,2.49492284460729e-07,36
"20260319_007",2026-03-19,"CLT","TS1",2,"CLT_TS1_2",2.5,"C",25.63,1.51930367366065e-06,36
"20260319_007",2026-03-19,"CLT","TS1",2,"CLT_TS1_2",2.5,"L",0,0,36
"20260319_007",2026-03-19,"CLT","TS1",2,"CLT_TS1_2",2.5,"T",25.63,3.13099965110653e-07,36
"20260319_008",2026-03-19,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"C",25.63,9.45564819321911e-07,36
"20260319_008",2026-03-19,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"D",0,0,36
"20260319_008",2026-03-19,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"L",0,0,36
"20260319_008",2026-03-19,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"P",83.86136,9.14956597492546e-06,36
"20260319_009",2026-03-19,"PT","TS1",1,"PT_TS1_1",2.5,"P",102.10992,1.40480005514312e-05,36
"20260319_009",2026-03-19,"PT","TS1",1,"PT_TS1_1",2.5,"T",25.63,9.72761248342102e-08,36
"20260319_010",2026-03-19,"LPT","TS1",2,"LPT_TS1_2",2.5,"L",25.63,1.25485295175928e-08,36
"20260319_010",2026-03-19,"LPT","TS1",2,"LPT_TS1_2",2.5,"P",67.25312,5.75867838711402e-06,36
"20260319_010",2026-03-19,"LPT","TS1",2,"LPT_TS1_2",2.5,"T",25.63,1.24322401638891e-07,36
"20260319_011",2026-03-19,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"C",0,0,36
"20260319_011",2026-03-19,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"D",0,0,36
"20260319_011",2026-03-19,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"L",0,0,36
"20260319_011",2026-03-19,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"T",25.63,2.17221684179212e-07,36
"20260319_012",2026-03-19,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"D",0,0,36
"20260319_012",2026-03-19,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"L",0,0,36
"20260319_012",2026-03-19,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"P",204.42488,2.35578128784579e-05,36
"20260319_012",2026-03-19,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"T",51.26,3.02111065602417e-07,36
"20260319_013",2026-03-19,"LT","TS1",3,"LT_TS1_3",2.5,"L",0,0,36
"20260319_013",2026-03-19,"LT","TS1",3,"LT_TS1_3",2.5,"T",25.63,8.48051508325927e-08,36
"20260319_014",2026-03-19,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"C",0,0,36
"20260319_014",2026-03-19,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"D",0,0,36
"20260319_014",2026-03-19,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"L",0,0,36
"20260319_014",2026-03-19,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"T",76.89,8.83190096376873e-07,36
"20260319_015",2026-03-19,"LT","TS1",2,"LT_TS1_2",2.5,"L",144.34816,1.35903732382786e-06,36
"20260319_015",2026-03-19,"LT","TS1",2,"LT_TS1_2",2.5,"T",872.4452,8.7797196180993e-06,36
"20260319_016",2026-03-19,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"C",25.63,2.74982024237182e-06,36
"20260319_016",2026-03-19,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"D",0,0,36
"20260319_016",2026-03-19,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"L",0,0,36
"20260319_016",2026-03-19,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"T",0,0,36
"20260319_017",2026-03-19,"DPT","TS1",1,"DPT_TS1_1",2.5,"D",25.63,2.62457545803571e-08,36
"20260319_017",2026-03-19,"DPT","TS1",1,"DPT_TS1_1",2.5,"P",193.55776,2.77309107592412e-05,36
"20260319_017",2026-03-19,"DPT","TS1",1,"DPT_TS1_1",2.5,"T",35.67696,1.74660986087085e-07,36
"20260319_018",2026-03-19,"DPT","TS1",2,"DPT_TS1_2",2.5,"D",25.63,9.39491229959579e-09,36
"20260319_018",2026-03-19,"DPT","TS1",2,"DPT_TS1_2",2.5,"P",76.89,8.591436667702e-06,36
"20260319_018",2026-03-19,"DPT","TS1",2,"DPT_TS1_2",2.5,"T",25.63,1.99707577975738e-08,36
"20260319_019",2026-03-19,"PT","TS1",3,"PT_TS1_3",2.5,"P",151.52456,1.81292121285117e-05,36
"20260319_019",2026-03-19,"PT","TS1",3,"PT_TS1_3",2.5,"T",0,0,36
"20260319_020",2026-03-19,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"C",63.35736,4.54305511508346e-07,36
"20260319_020",2026-03-19,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"D",25.63,1.10069009198232e-07,36
"20260319_020",2026-03-19,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"L",0,0,36
"20260319_020",2026-03-19,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"P",137.78688,1.56308996699994e-05,36
"20260319_021",2026-03-19,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"C",25.63,7.71037963517093e-07,36
"20260319_021",2026-03-19,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"D",0,0,36
"20260319_021",2026-03-19,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"L",0,0,36
"20260319_021",2026-03-19,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"P",68.89344,1.02978323628298e-05,36
"20260319_022",2026-03-19,"CD","TS1",1,"CD_TS1_1",2.5,"C",0,0,36
"20260319_022",2026-03-19,"CD","TS1",1,"CD_TS1_1",2.5,"D",25.63,4.12000158752562e-07,36
"20260319_023",2026-03-19,"LPT","TS1",3,"LPT_TS1_3",2.5,"L",25.63,6.2483503982924e-08,36
"20260319_023",2026-03-19,"LPT","TS1",3,"LPT_TS1_3",2.5,"P",211.80632,2.45027332213808e-05,36
"20260319_023",2026-03-19,"LPT","TS1",3,"LPT_TS1_3",2.5,"T",0,0,36
"20260319_024",2026-03-19,"LT","TS1",1,"LT_TS1_1",2.5,"L",113.88814516129,8.87078690387105e-07,36
"20260319_024",2026-03-19,"LT","TS1",1,"LT_TS1_1",2.5,"T",606.50832,7.65471378309977e-06,36
"20260319_025",2026-03-19,"CLT","TS1",3,"CLT_TS1_3",2.5,"C",0,0,36
"20260319_025",2026-03-19,"CLT","TS1",3,"CLT_TS1_3",2.5,"L",0,0,36
"20260319_025",2026-03-19,"CLT","TS1",3,"CLT_TS1_3",2.5,"T",0,0,36
"20260319_026",2026-03-19,"CD","TS1",2,"CD_TS1_2",2.5,"C",0,0,36
"20260319_026",2026-03-19,"CD","TS1",2,"CD_TS1_2",2.5,"D",0,0,36
"20260319_027",2026-03-19,"PT","TS1",2,"PT_TS1_2",2.5,"P",111.95184,1.50709862723101e-05,36
"20260319_027",2026-03-19,"PT","TS1",2,"PT_TS1_2",2.5,"T",0,0,36
"20260319_028",2026-03-19,"CLT","TS2",1,"CLT_TS2_1",2.5,"C",0,0,36
"20260319_028",2026-03-19,"CLT","TS2",1,"CLT_TS2_1",2.5,"L",0,0,36
"20260319_028",2026-03-19,"CLT","TS2",1,"CLT_TS2_1",2.5,"T",51.26,3.17336733766198e-07,36
"20260319_029",2026-03-19,"CP","TS2",1,"CP_TS2_1",2.5,"C",0,0,36
"20260319_029",2026-03-19,"CP","TS2",1,"CP_TS2_1",2.5,"P",65.40776,2.70942496309247e-06,36
"20260319_030",2026-03-19,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"C",61.5540163934426,2.45573784783601e-07,36
"20260319_030",2026-03-19,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"D",0,0,36
"20260319_030",2026-03-19,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"P",157.8808,9.62853982446686e-06,36
"20260319_030",2026-03-19,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"T",0,0,36
"20260319_031",2026-03-19,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"C",0,0,36
"20260319_031",2026-03-19,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"D",0,0,36
"20260319_031",2026-03-19,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"P",102.52,1.59258642372705e-05,36
"20260319_031",2026-03-19,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"T",0,0,36
"20260319_032",2026-03-19,"LT","TS2",3,"LT_TS2_3",2.5,"L",170.59328,2.93023455492218e-06,36
"20260319_032",2026-03-19,"LT","TS2",3,"LT_TS2_3",2.5,"T",552.17272,9.72119334075218e-06,36
"20260319_033",2026-03-19,"PT","TS2",3,"PT_TS2_3",2.5,"P",116.8728,2.18650215069972e-05,36
"20260319_033",2026-03-19,"PT","TS2",3,"PT_TS2_3",2.5,"T",25.63,2.70410942673038e-07,36
"20260319_034",2026-03-19,"DPT","TS2",3,"DPT_TS2_3",2.5,"D",0,0,36
"20260319_034",2026-03-19,"DPT","TS2",3,"DPT_TS2_3",2.5,"P",101.90488,1.99334108006091e-05,36
"20260319_034",2026-03-19,"DPT","TS2",3,"DPT_TS2_3",2.5,"T",51.26,2.15885568739038e-06,36
"20260319_035",2026-03-19,"PT","TS2",1,"PT_TS2_1",2.5,"P",151.31952,1.96513470412179e-05,36
"20260319_035",2026-03-19,"PT","TS2",1,"PT_TS2_1",2.5,"T",0,0,36
"20260319_036",2026-03-19,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"C",25.63,1.62591900398958e-06,36
"20260319_036",2026-03-19,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"D",0,0,36
"20260319_036",2026-03-19,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"L",25.63,3.60394603940782e-08,36
"20260319_036",2026-03-19,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"T",25.63,2.20120950304344e-07,36
"20260319_037",2026-03-19,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"C",25.63,6.65515074834976e-07,36
"20260319_037",2026-03-19,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"D",0,0,36
"20260319_037",2026-03-19,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"L",0,0,36
"20260319_037",2026-03-19,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"P",64.99768,5.74158958446372e-06,36
"20260319_038",2026-03-19,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"C",0,0,36
"20260319_038",2026-03-19,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"D",0,0,36
"20260319_038",2026-03-19,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"L",0,0,36
"20260319_038",2026-03-19,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"T",102.52,9.20367484730081e-07,36
"20260319_039",2026-03-19,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"C",0,0,36
"20260319_039",2026-03-19,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"D",0,0,36
"20260319_039",2026-03-19,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"P",76.89,8.16556665263882e-06,36
"20260319_039",2026-03-19,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"T",25.63,1.3467203331842e-07,36
"20260319_040",2026-03-19,"CLT","TS2",3,"CLT_TS2_3",2.5,"C",0,0,36
"20260319_040",2026-03-19,"CLT","TS2",3,"CLT_TS2_3",2.5,"L",0,0,36
"20260319_040",2026-03-19,"CLT","TS2",3,"CLT_TS2_3",2.5,"T",76.89,6.42289148665136e-07,36
"20260319_041",2026-03-19,"PT","TS2",2,"PT_TS2_2",2.5,"P",197.04344,3.0773494832738e-05,36
"20260319_041",2026-03-19,"PT","TS2",2,"PT_TS2_2",2.5,"T",0,0,36
"20260319_042",2026-03-19,"DLP","TS2",3,"DLP_TS2_3",2.5,"D",0,0,36
"20260319_042",2026-03-19,"DLP","TS2",3,"DLP_TS2_3",2.5,"L",41.41808,5.80962459535737e-07,36
"20260319_042",2026-03-19,"DLP","TS2",3,"DLP_TS2_3",2.5,"P",102.93008,1.30824061491651e-05,36
"20260319_043",2026-03-19,"CDLP","TS2",1,"CDLP_TS2_1",2.5,"C",0,0,36
"20260319_043",2026-03-19,"CDLP","TS2",1,"CDLP_TS2_1",2.5,"D",0,0,36
"20260319_043",2026-03-19,"CDLP","TS2",1,"CDLP_TS2_1",2.5,"L",0,0,36
"20260319_043",2026-03-19,"CDLP","TS2",1,"CDLP_TS2_1",2.5,"P",70.94384,9.25956451945021e-06,36
"20260319_044",2026-03-19,"LT","TS2",2,"LT_TS2_2",2.5,"L",0,0,36
"20260319_044",2026-03-19,"LT","TS2",2,"LT_TS2_2",2.5,"T",50.2348,2.25204544013769e-07,36
"20260319_045",2026-03-19,"CLT","TS2",2,"CLT_TS2_2",2.5,"C",0,0,36
"20260319_045",2026-03-19,"CLT","TS2",2,"CLT_TS2_2",2.5,"L",0,0,36
"20260319_045",2026-03-19,"CLT","TS2",2,"CLT_TS2_2",2.5,"T",0,0,36
"20260319_046",2026-03-19,"DPT","TS2",1,"DPT_TS2_1",2.5,"D",0,0,36
"20260319_046",2026-03-19,"DPT","TS2",1,"DPT_TS2_1",2.5,"P",319.04224,2.36781562734973e-05,36
"20260319_046",2026-03-19,"DPT","TS2",1,"DPT_TS2_1",2.5,"T",0,0,36
"20260319_047",2026-03-19,"DLP","TS2",2,"DLP_TS2_2",2.5,"D",25.63,1.77098047467683e-07,36
"20260319_047",2026-03-19,"DLP","TS2",2,"DLP_TS2_2",2.5,"L",0,0,36
"20260319_047",2026-03-19,"DLP","TS2",2,"DLP_TS2_2",2.5,"P",160.9564,2.49849483941378e-05,36
"20260319_048",2026-03-19,"DPT","TS2",2,"DPT_TS2_2",2.5,"D",25.63,1.36274989976479e-07,36
"20260319_048",2026-03-19,"DPT","TS2",2,"DPT_TS2_2",2.5,"P",49.61968,5.91187099189866e-06,36
"20260319_048",2026-03-19,"DPT","TS2",2,"DPT_TS2_2",2.5,"T",25.63,1.30213282640872e-07,36
"20260319_049",2026-03-19,"CP","TS2",3,"CP_TS2_3",2.5,"C",25.63,9.0890094431413e-08,36
"20260319_049",2026-03-19,"CP","TS2",3,"CP_TS2_3",2.5,"P",202.78456,1.83670217487151e-05,36
"20260319_050",2026-03-19,"CP","TS2",2,"CP_TS2_2",2.5,"C",0,0,36
"20260319_050",2026-03-19,"CP","TS2",2,"CP_TS2_2",2.5,"P",170.1832,3.06949156300916e-05,36
"20260319_051",2026-03-19,"CDLT","TS2",1,"CDLT_TS2_1",2.5,"C",0,0,36
"20260319_051",2026-03-19,"CDLT","TS2",1,"CDLT_TS2_1",2.5,"D",0,0,36
"20260319_051",2026-03-19,"CDLT","TS2",1,"CDLT_TS2_1",2.5,"L",0,0,36
"20260319_051",2026-03-19,"CDLT","TS2",1,"CDLT_TS2_1",2.5,"T",25.63,5.21961687337188e-07,36
"20260319_052",2026-03-19,"CDLP","TS2",3,"CDLP_TS2_3",2.5,"C",32.8642741935484,1.47738026135468e-07,36
"20260319_052",2026-03-19,"CDLP","TS2",3,"CDLP_TS2_3",2.5,"D",0,0,36
"20260319_052",2026-03-19,"CDLP","TS2",3,"CDLP_TS2_3",2.5,"L",0,0,36
"20260319_052",2026-03-19,"CDLP","TS2",3,"CDLP_TS2_3",2.5,"P",67.45816,7.03252639830766e-06,36
"20260319_053",2026-03-19,"DLP","TS2",1,"DLP_TS2_1",2.5,"D",25.63,3.48529409318567e-08,36
"20260319_053",2026-03-19,"DLP","TS2",1,"DLP_TS2_1",2.5,"L",0,0,36
"20260319_053",2026-03-19,"DLP","TS2",1,"DLP_TS2_1",2.5,"P",184.33096,1.74017648777811e-05,36
"20260319_054",2026-03-19,"LT","TS2",1,"LT_TS2_1",2.5,"L",383.01472,5.53124957644065e-06,36
