"","sample_ID","day","predict_spec","temperature","nutrients","composition","biomass","richness","tot_biomass","biom_contribution"
"8196","CLPS_Tmp_22_25_Nut0.75_3",39,"C","22-25 °C","0.75 g/L","CLPS",0,4,0.00204519385253302,0
"8197","CLP_Tmp_22_25_Nut0.75_1",39,"C","22-25 °C","0.75 g/L","CLP",0,3,0.0106758370320148,0
"8198","CLP_Tmp_22_25_Nut0.75_2",39,"C","22-25 °C","0.75 g/L","CLP",0,3,0,NA
"8199","CLP_Tmp_22_25_Nut0.75_3",39,"C","22-25 °C","0.75 g/L","CLP",0,3,0,NA
"8200","CP_Tmp_22_25_Nut0.75_1",39,"C","22-25 °C","0.75 g/L","CP",0,2,0,NA
"8201","CP_Tmp_22_25_Nut0.75_2",39,"C","22-25 °C","0.75 g/L","CP",0,2,0.00480351533683973,0
"8202","CP_Tmp_22_25_Nut0.75_3",39,"C","22-25 °C","0.75 g/L","CP",0,2,0,NA
"8203","CDLS_Tmp_25_28_Nut0.01_1",39,"C","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"8204","CDLS_Tmp_25_28_Nut0.01_2",39,"C","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"8205","CDLS_Tmp_25_28_Nut0.01_3",39,"C","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"8206","CDPS_Tmp_25_28_Nut0.01_1",39,"C","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"8207","CDPS_Tmp_25_28_Nut0.01_2",39,"C","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"8208","CDPS_Tmp_25_28_Nut0.01_3",39,"C","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"8209","CD_Tmp_25_28_Nut0.01_1",39,"C","25-28 °C","0.01 g/L","CD",0,2,0,NA
"8210","CD_Tmp_25_28_Nut0.01_2",39,"C","25-28 °C","0.01 g/L","CD",0,2,0,NA
"8211","CD_Tmp_25_28_Nut0.01_3",39,"C","25-28 °C","0.01 g/L","CD",0,2,0,NA
"8212","CLPS_Tmp_25_28_Nut0.01_1",39,"C","25-28 °C","0.01 g/L","CLPS",0,4,0,NA
"8213","CLPS_Tmp_25_28_Nut0.01_2",39,"C","25-28 °C","0.01 g/L","CLPS",0,4,0,NA
"8214","CLPS_Tmp_25_28_Nut0.01_3",39,"C","25-28 °C","0.01 g/L","CLPS",0,4,0,NA
"8215","CPS_Tmp_25_28_Nut0.01_1",39,"C","25-28 °C","0.01 g/L","CPS",0,3,0,NA
"8216","CPS_Tmp_25_28_Nut0.01_2",39,"C","25-28 °C","0.01 g/L","CPS",0,3,0,NA
"8217","CPS_Tmp_25_28_Nut0.01_3",39,"C","25-28 °C","0.01 g/L","CPS",0,3,0,NA
"8218","CP_Tmp_25_28_Nut0.01_1",39,"C","25-28 °C","0.01 g/L","CP",0,2,0,NA
"8219","CP_Tmp_25_28_Nut0.01_2",39,"C","25-28 °C","0.01 g/L","CP",0,2,0,NA
"8220","CP_Tmp_25_28_Nut0.01_3",39,"C","25-28 °C","0.01 g/L","CP",0,2,0,NA
"8221","CDLS_Tmp_25_28_Nut0.35_1",39,"C","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"8222","CDLS_Tmp_25_28_Nut0.35_2",39,"C","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"8223","CDLS_Tmp_25_28_Nut0.35_3",39,"C","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"8224","CDPS_Tmp_25_28_Nut0.35_1",39,"C","25-28 °C","0.35 g/L","CDPS",0.000297299060303626,4,0.00103046596199026,0.288509345548315
"8225","CDPS_Tmp_25_28_Nut0.35_2",39,"C","25-28 °C","0.35 g/L","CDPS",0,4,0,NA
"8226","CDPS_Tmp_25_28_Nut0.35_3",39,"C","25-28 °C","0.35 g/L","CDPS",0,4,0,NA
"8227","CDS_Tmp_25_28_Nut0.35_1",39,"C","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"8228","CDS_Tmp_25_28_Nut0.35_2",39,"C","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"8229","CDS_Tmp_25_28_Nut0.35_3",39,"C","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"8230","CD_Tmp_25_28_Nut0.35_1",39,"C","25-28 °C","0.35 g/L","CD",0,2,0,NA
"8231","CD_Tmp_25_28_Nut0.35_2",39,"C","25-28 °C","0.35 g/L","CD",0,2,0,NA
"8232","CD_Tmp_25_28_Nut0.35_3",39,"C","25-28 °C","0.35 g/L","CD",0,2,0,NA
"8233","CLP_Tmp_25_28_Nut0.35_1",39,"C","25-28 °C","0.35 g/L","CLP",0,3,0,NA
"8234","CLP_Tmp_25_28_Nut0.35_2",39,"C","25-28 °C","0.35 g/L","CLP",0,3,0,NA
"8235","CLP_Tmp_25_28_Nut0.35_3",39,"C","25-28 °C","0.35 g/L","CLP",0,3,0,NA
"8236","CDLP_Tmp_25_28_Nut0.75_1",39,"C","25-28 °C","0.75 g/L","CDLP",0,4,0.00314288966472366,0
"8237","CDLP_Tmp_25_28_Nut0.75_2",39,"C","25-28 °C","0.75 g/L","CDLP",0,4,0,NA
"8238","CDLP_Tmp_25_28_Nut0.75_3",39,"C","25-28 °C","0.75 g/L","CDLP",0,4,0.00580651481593645,0
"8239","CDPS_Tmp_25_28_Nut0.75_1",39,"C","25-28 °C","0.75 g/L","CDPS",0,4,0.00254780650322686,0
"8240","CDPS_Tmp_25_28_Nut0.75_2",39,"C","25-28 °C","0.75 g/L","CDPS",0,4,0,NA
"8241","CDPS_Tmp_25_28_Nut0.75_3",39,"C","25-28 °C","0.75 g/L","CDPS",0.00037409187310589,4,0.00037409187310589,1
"8242","CDS_Tmp_25_28_Nut0.75_1",39,"C","25-28 °C","0.75 g/L","CDS",0,3,0,NA
"8243","CDS_Tmp_25_28_Nut0.75_2",39,"C","25-28 °C","0.75 g/L","CDS",0,3,0,NA
"8244","CDS_Tmp_25_28_Nut0.75_3",39,"C","25-28 °C","0.75 g/L","CDS",0,3,0,NA
"8245","CLS_Tmp_25_28_Nut0.75_1",39,"C","25-28 °C","0.75 g/L","CLS",0,3,0,NA
"8246","CLS_Tmp_25_28_Nut0.75_2",39,"C","25-28 °C","0.75 g/L","CLS",0,3,0,NA
"8247","CLS_Tmp_25_28_Nut0.75_3",39,"C","25-28 °C","0.75 g/L","CLS",0,3,0,NA
"8248","CP_Tmp_25_28_Nut0.75_1",39,"C","25-28 °C","0.75 g/L","CP",0,2,0,NA
"8249","CP_Tmp_25_28_Nut0.75_2",39,"C","25-28 °C","0.75 g/L","CP",0,2,0.00257282483288634,0
"8250","CP_Tmp_25_28_Nut0.75_3",39,"C","25-28 °C","0.75 g/L","CP",0,2,0.00304119967220746,0
"8251","CS_Tmp_25_28_Nut0.75_1",39,"C","25-28 °C","0.75 g/L","CS",0,2,0,NA
"8252","CS_Tmp_25_28_Nut0.75_2",39,"C","25-28 °C","0.75 g/L","CS",0,2,0,NA
"8253","CS_Tmp_25_28_Nut0.75_3",39,"C","25-28 °C","0.75 g/L","CS",0,2,0,NA
"8254","CDLS_Tmp_18_21_Nut0.01_1",42,"C","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"8255","CDLS_Tmp_18_21_Nut0.01_2",42,"C","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"8256","CDLS_Tmp_18_21_Nut0.01_3",42,"C","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"8257","CDPS_Tmp_18_21_Nut0.01_1",42,"C","18-21 °C","0.01 g/L","CDPS",0,4,0.00217675813951639,0
"8258","CDPS_Tmp_18_21_Nut0.01_2",42,"C","18-21 °C","0.01 g/L","CDPS",0,4,0,NA
"8259","CDPS_Tmp_18_21_Nut0.01_3",42,"C","18-21 °C","0.01 g/L","CDPS",0,4,0.000191818753928221,0
"8260","CLPS_Tmp_18_21_Nut0.01_1",42,"C","18-21 °C","0.01 g/L","CLPS",0,4,0,NA
"8261","CLPS_Tmp_18_21_Nut0.01_2",42,"C","18-21 °C","0.01 g/L","CLPS",0,4,0.000448981003429345,0
"8262","CLPS_Tmp_18_21_Nut0.01_3",42,"C","18-21 °C","0.01 g/L","CLPS",0,4,0.00385385112057704,0
"8263","CLP_Tmp_18_21_Nut0.01_1",42,"C","18-21 °C","0.01 g/L","CLP",0,3,0,NA
"8264","CLP_Tmp_18_21_Nut0.01_2",42,"C","18-21 °C","0.01 g/L","CLP",0,3,0,NA
"8265","CLP_Tmp_18_21_Nut0.01_3",42,"C","18-21 °C","0.01 g/L","CLP",0,3,0,NA
"8266","CLS_Tmp_18_21_Nut0.01_1",42,"C","18-21 °C","0.01 g/L","CLS",0,3,0,NA
"8267","CLS_Tmp_18_21_Nut0.01_2",42,"C","18-21 °C","0.01 g/L","CLS",0,3,0,NA
"8268","CLS_Tmp_18_21_Nut0.01_3",42,"C","18-21 °C","0.01 g/L","CLS",0,3,0,NA
"8269","CL_Tmp_18_21_Nut0.01_1",42,"C","18-21 °C","0.01 g/L","CL",0,2,0,NA
"8270","CL_Tmp_18_21_Nut0.01_2",42,"C","18-21 °C","0.01 g/L","CL",0,2,0.000162077385683958,0
"8271","CL_Tmp_18_21_Nut0.01_3",42,"C","18-21 °C","0.01 g/L","CL",0,2,0,NA
"8272","CDLP_Tmp_18_21_Nut0.35_1",42,"C","18-21 °C","0.35 g/L","CDLP",0,4,0.00275375320281369,0
"8273","CDLP_Tmp_18_21_Nut0.35_2",42,"C","18-21 °C","0.35 g/L","CDLP",0,4,0.00573849335409162,0
"8274","CDLP_Tmp_18_21_Nut0.35_3",42,"C","18-21 °C","0.35 g/L","CDLP",0,4,0.00080109797675079,0
"8275","CDLS_Tmp_18_21_Nut0.35_1",42,"C","18-21 °C","0.35 g/L","CDLS",0,4,0,NA
"8276","CDLS_Tmp_18_21_Nut0.35_2",42,"C","18-21 °C","0.35 g/L","CDLS",0,4,0,NA
"8277","CDLS_Tmp_18_21_Nut0.35_3",42,"C","18-21 °C","0.35 g/L","CDLS",0,4,0,NA
"8278","CDPS_Tmp_18_21_Nut0.35_1",42,"C","18-21 °C","0.35 g/L","CDPS",0,4,0.00333465252478349,0
"8279","CDPS_Tmp_18_21_Nut0.35_2",42,"C","18-21 °C","0.35 g/L","CDPS",0,4,0.00113703884862439,0
"8280","CDPS_Tmp_18_21_Nut0.35_3",42,"C","18-21 °C","0.35 g/L","CDPS",0,4,0.011368720676159,0
"8281","CDS_Tmp_18_21_Nut0.35_1",42,"C","18-21 °C","0.35 g/L","CDS",0,3,0.00122855534958594,0
"8282","CDS_Tmp_18_21_Nut0.35_2",42,"C","18-21 °C","0.35 g/L","CDS",0,3,0.000383076246352805,0
"8283","CDS_Tmp_18_21_Nut0.35_3",42,"C","18-21 °C","0.35 g/L","CDS",0,3,0.00121340546445965,0
"8284","CD_Tmp_18_21_Nut0.35_1",42,"C","18-21 °C","0.35 g/L","CD",0,2,0.00303691708512855,0
"8285","CD_Tmp_18_21_Nut0.35_2",42,"C","18-21 °C","0.35 g/L","CD",0,2,0.000994607577194567,0
"8286","CD_Tmp_18_21_Nut0.35_3",42,"C","18-21 °C","0.35 g/L","CD",0,2,0.00034320468227939,0
"8287","CLP_Tmp_18_21_Nut0.35_1",42,"C","18-21 °C","0.35 g/L","CLP",0,3,0.000340227152389152,0
"8288","CLP_Tmp_18_21_Nut0.35_2",42,"C","18-21 °C","0.35 g/L","CLP",0,3,0.003704448440194,0
"8289","CLP_Tmp_18_21_Nut0.35_3",42,"C","18-21 °C","0.35 g/L","CLP",0,3,0.0039308229831628,0
"8290","CDLS_Tmp_18_21_Nut0.75_1",42,"C","18-21 °C","0.75 g/L","CDLS",0,4,0,NA
"8291","CDLS_Tmp_18_21_Nut0.75_2",42,"C","18-21 °C","0.75 g/L","CDLS",0,4,0.000895353270563381,0
"8292","CDLS_Tmp_18_21_Nut0.75_3",42,"C","18-21 °C","0.75 g/L","CDLS",0,4,0.00500045568317807,0
"8293","CDPS_Tmp_18_21_Nut0.75_1",42,"C","18-21 °C","0.75 g/L","CDPS",0,4,0.00245643177693044,0
"8294","CDPS_Tmp_18_21_Nut0.75_2",42,"C","18-21 °C","0.75 g/L","CDPS",0,4,0.00695310647600607,0
"8295","CDPS_Tmp_18_21_Nut0.75_3",42,"C","18-21 °C","0.75 g/L","CDPS",0,4,0.00859860884477152,0
"8296","CDP_Tmp_18_21_Nut0.75_1",42,"C","18-21 °C","0.75 g/L","CDP",0,3,0.0060177629688376,0
"8297","CDP_Tmp_18_21_Nut0.75_2",42,"C","18-21 °C","0.75 g/L","CDP",0,3,0.0146980796854336,0
"8298","CDP_Tmp_18_21_Nut0.75_3",42,"C","18-21 °C","0.75 g/L","CDP",0,3,0.00302009254673597,0
"8299","CLPS_Tmp_18_21_Nut0.75_1",42,"C","18-21 °C","0.75 g/L","CLPS",0,4,0.00105605934726031,0
"8300","CLPS_Tmp_18_21_Nut0.75_2",42,"C","18-21 °C","0.75 g/L","CLPS",9.6287464583045e-05,4,0.0141865098930893,0.00678725530864709
"8301","CLPS_Tmp_18_21_Nut0.75_3",42,"C","18-21 °C","0.75 g/L","CLPS",0,4,0.00478519242262695,0
"8302","CLP_Tmp_18_21_Nut0.75_1",42,"C","18-21 °C","0.75 g/L","CLP",0,3,0,NA
"8303","CLP_Tmp_18_21_Nut0.75_2",42,"C","18-21 °C","0.75 g/L","CLP",0,3,0.0045566998089811,0
"8304","CLP_Tmp_18_21_Nut0.75_3",42,"C","18-21 °C","0.75 g/L","CLP",0,3,0.00614320937061135,0
"8305","CDLS_Tmp_22_25_Nut0.01_1",42,"C","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"8306","CDLS_Tmp_22_25_Nut0.01_2",42,"C","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"8307","CDLS_Tmp_22_25_Nut0.01_3",42,"C","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"8308","CDL_Tmp_22_25_Nut0.01_1",42,"C","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"8309","CDL_Tmp_22_25_Nut0.01_2",42,"C","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"8310","CDL_Tmp_22_25_Nut0.01_3",42,"C","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"8311","CDPS_Tmp_22_25_Nut0.01_1",42,"C","22-25 °C","0.01 g/L","CDPS",0,4,0,NA
"8312","CDPS_Tmp_22_25_Nut0.01_2",42,"C","22-25 °C","0.01 g/L","CDPS",0,4,0.00300194527777766,0
"8313","CDPS_Tmp_22_25_Nut0.01_3",42,"C","22-25 °C","0.01 g/L","CDPS",0,4,0,NA
"8314","CDP_Tmp_22_25_Nut0.01_1",42,"C","22-25 °C","0.01 g/L","CDP",0,3,0,NA
"8315","CDP_Tmp_22_25_Nut0.01_2",42,"C","22-25 °C","0.01 g/L","CDP",0,3,0,NA
"8316","CDP_Tmp_22_25_Nut0.01_3",42,"C","22-25 °C","0.01 g/L","CDP",0,3,0,NA
"8317","CLPS_Tmp_22_25_Nut0.01_1",42,"C","22-25 °C","0.01 g/L","CLPS",0,4,0,NA
"8318","CLPS_Tmp_22_25_Nut0.01_2",42,"C","22-25 °C","0.01 g/L","CLPS",0,4,0,NA
"8319","CLPS_Tmp_22_25_Nut0.01_3",42,"C","22-25 °C","0.01 g/L","CLPS",0,4,0.00136758324463374,0
"8320","CP_Tmp_22_25_Nut0.01_1",42,"C","22-25 °C","0.01 g/L","CP",0,2,0,NA
"8321","CP_Tmp_22_25_Nut0.01_2",42,"C","22-25 °C","0.01 g/L","CP",0,2,0,NA
"8322","CP_Tmp_22_25_Nut0.01_3",42,"C","22-25 °C","0.01 g/L","CP",0,2,0,NA
"8323","CS_Tmp_22_25_Nut0.01_1",42,"C","22-25 °C","0.01 g/L","CS",0,2,0,NA
"8324","CS_Tmp_22_25_Nut0.01_2",42,"C","22-25 °C","0.01 g/L","CS",0,2,0,NA
"8325","CS_Tmp_22_25_Nut0.01_3",42,"C","22-25 °C","0.01 g/L","CS",0,2,0,NA
"8326","CDL_Tmp_22_25_Nut0.35_1",42,"C","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"8327","CDL_Tmp_22_25_Nut0.35_2",42,"C","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"8328","CDL_Tmp_22_25_Nut0.35_3",42,"C","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"8329","CDPS_Tmp_22_25_Nut0.35_1",42,"C","22-25 °C","0.35 g/L","CDPS",0,4,0.00208636299526818,0
"8330","CDPS_Tmp_22_25_Nut0.35_2",42,"C","22-25 °C","0.35 g/L","CDPS",0,4,0.00159648949852793,0
"8331","CDPS_Tmp_22_25_Nut0.35_3",42,"C","22-25 °C","0.35 g/L","CDPS",0.00178691949992098,4,0.00225234853254667,0.793358343124877
"8332","CDS_Tmp_22_25_Nut0.35_1",42,"C","22-25 °C","0.35 g/L","CDS",0,3,0,NA
"8333","CDS_Tmp_22_25_Nut0.35_2",42,"C","22-25 °C","0.35 g/L","CDS",0,3,0,NA
"8334","CDS_Tmp_22_25_Nut0.35_3",42,"C","22-25 °C","0.35 g/L","CDS",0,3,0,NA
"8335","CD_Tmp_22_25_Nut0.35_1",42,"C","22-25 °C","0.35 g/L","CD",0,2,0,NA
"8336","CD_Tmp_22_25_Nut0.35_2",42,"C","22-25 °C","0.35 g/L","CD",0,2,0,NA
"8337","CD_Tmp_22_25_Nut0.35_3",42,"C","22-25 °C","0.35 g/L","CD",0,2,0,NA
"8338","CLPS_Tmp_22_25_Nut0.35_1",42,"C","22-25 °C","0.35 g/L","CLPS",0,4,0.000347272955041393,0
"8339","CLPS_Tmp_22_25_Nut0.35_2",42,"C","22-25 °C","0.35 g/L","CLPS",0,4,0.00534038801795989,0
"8340","CLPS_Tmp_22_25_Nut0.35_3",42,"C","22-25 °C","0.35 g/L","CLPS",0,4,0,NA
"8341","CDLS_Tmp_22_25_Nut0.75_1",42,"C","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"8342","CDLS_Tmp_22_25_Nut0.75_2",42,"C","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"8343","CDLS_Tmp_22_25_Nut0.75_3",42,"C","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"8344","CDS_Tmp_22_25_Nut0.75_1",42,"C","22-25 °C","0.75 g/L","CDS",0,3,0,NA
"8345","CDS_Tmp_22_25_Nut0.75_2",42,"C","22-25 °C","0.75 g/L","CDS",0,3,0,NA
"8346","CDS_Tmp_22_25_Nut0.75_3",42,"C","22-25 °C","0.75 g/L","CDS",0,3,0,NA
"8347","CLPS_Tmp_22_25_Nut0.75_1",42,"C","22-25 °C","0.75 g/L","CLPS",0,4,0.00353405918771696,0
"8348","CLPS_Tmp_22_25_Nut0.75_2",42,"C","22-25 °C","0.75 g/L","CLPS",0,4,0,NA
"8349","CLPS_Tmp_22_25_Nut0.75_3",42,"C","22-25 °C","0.75 g/L","CLPS",0,4,0.000544012209638221,0
"8350","CLP_Tmp_22_25_Nut0.75_1",42,"C","22-25 °C","0.75 g/L","CLP",0,3,0,NA
"8351","CLP_Tmp_22_25_Nut0.75_2",42,"C","22-25 °C","0.75 g/L","CLP",0,3,0.00150548175398076,0
"8352","CLP_Tmp_22_25_Nut0.75_3",42,"C","22-25 °C","0.75 g/L","CLP",0,3,0.00190755125366379,0
"8353","CP_Tmp_22_25_Nut0.75_1",42,"C","22-25 °C","0.75 g/L","CP",0,2,0.00459553011625628,0
"8354","CP_Tmp_22_25_Nut0.75_2",42,"C","22-25 °C","0.75 g/L","CP",0.00241033152961895,2,0.00593277547741959,0.406273849194661
"8355","CP_Tmp_22_25_Nut0.75_3",42,"C","22-25 °C","0.75 g/L","CP",0,2,0.00187317944574763,0
"8356","CDLS_Tmp_25_28_Nut0.01_1",42,"C","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"8357","CDLS_Tmp_25_28_Nut0.01_2",42,"C","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"8358","CDLS_Tmp_25_28_Nut0.01_3",42,"C","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"8359","CDPS_Tmp_25_28_Nut0.01_1",42,"C","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"8360","CDPS_Tmp_25_28_Nut0.01_2",42,"C","25-28 °C","0.01 g/L","CDPS",0,4,0.00050274331179304,0
"8361","CDPS_Tmp_25_28_Nut0.01_3",42,"C","25-28 °C","0.01 g/L","CDPS",0,4,0.000630223110611241,0
"8362","CD_Tmp_25_28_Nut0.01_1",42,"C","25-28 °C","0.01 g/L","CD",0,2,0,NA
"8363","CD_Tmp_25_28_Nut0.01_2",42,"C","25-28 °C","0.01 g/L","CD",0,2,0,NA
"8364","CD_Tmp_25_28_Nut0.01_3",42,"C","25-28 °C","0.01 g/L","CD",0,2,0,NA
"8365","CLPS_Tmp_25_28_Nut0.01_1",42,"C","25-28 °C","0.01 g/L","CLPS",0,4,0,NA
"8366","CLPS_Tmp_25_28_Nut0.01_2",42,"C","25-28 °C","0.01 g/L","CLPS",0,4,0.0014594890992686,0
"8367","CLPS_Tmp_25_28_Nut0.01_3",42,"C","25-28 °C","0.01 g/L","CLPS",0,4,0.000103293699881238,0
"8368","CPS_Tmp_25_28_Nut0.01_1",42,"C","25-28 °C","0.01 g/L","CPS",0,3,0,NA
"8369","CPS_Tmp_25_28_Nut0.01_2",42,"C","25-28 °C","0.01 g/L","CPS",0,3,0,NA
"8370","CPS_Tmp_25_28_Nut0.01_3",42,"C","25-28 °C","0.01 g/L","CPS",0,3,0,NA
"8371","CP_Tmp_25_28_Nut0.01_1",42,"C","25-28 °C","0.01 g/L","CP",0,2,0,NA
"8372","CP_Tmp_25_28_Nut0.01_2",42,"C","25-28 °C","0.01 g/L","CP",0,2,0,NA
"8373","CP_Tmp_25_28_Nut0.01_3",42,"C","25-28 °C","0.01 g/L","CP",0,2,0,NA
"8374","CDLS_Tmp_25_28_Nut0.35_1",42,"C","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"8375","CDLS_Tmp_25_28_Nut0.35_2",42,"C","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"8376","CDLS_Tmp_25_28_Nut0.35_3",42,"C","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"8377","CDPS_Tmp_25_28_Nut0.35_1",42,"C","25-28 °C","0.35 g/L","CDPS",0,4,0.00491121693468225,0
"8378","CDPS_Tmp_25_28_Nut0.35_2",42,"C","25-28 °C","0.35 g/L","CDPS",0,4,0,NA
"8379","CDPS_Tmp_25_28_Nut0.35_3",42,"C","25-28 °C","0.35 g/L","CDPS",0,4,0,NA
"8380","CDS_Tmp_25_28_Nut0.35_1",42,"C","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"8381","CDS_Tmp_25_28_Nut0.35_2",42,"C","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"8382","CDS_Tmp_25_28_Nut0.35_3",42,"C","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"8383","CD_Tmp_25_28_Nut0.35_1",42,"C","25-28 °C","0.35 g/L","CD",0,2,0,NA
"8384","CD_Tmp_25_28_Nut0.35_2",42,"C","25-28 °C","0.35 g/L","CD",0,2,0,NA
"8385","CD_Tmp_25_28_Nut0.35_3",42,"C","25-28 °C","0.35 g/L","CD",0,2,0,NA
"8386","CLP_Tmp_25_28_Nut0.35_1",42,"C","25-28 °C","0.35 g/L","CLP",0,3,0.0010629399020551,0
"8387","CLP_Tmp_25_28_Nut0.35_2",42,"C","25-28 °C","0.35 g/L","CLP",0.000608851370191058,3,0.000608851370191058,1
"8388","CLP_Tmp_25_28_Nut0.35_3",42,"C","25-28 °C","0.35 g/L","CLP",0,3,0,NA
"8389","CDLP_Tmp_25_28_Nut0.75_1",42,"C","25-28 °C","0.75 g/L","CDLP",0.000511372603701202,4,0.00234589938275829,0.217985736071909
"8390","CDLP_Tmp_25_28_Nut0.75_2",42,"C","25-28 °C","0.75 g/L","CDLP",0.00245689697599425,4,0.00245689697599425,1
"8391","CDLP_Tmp_25_28_Nut0.75_3",42,"C","25-28 °C","0.75 g/L","CDLP",0.00108152154454361,4,0.00261472526759546,0.413627220399407
"8392","CDPS_Tmp_25_28_Nut0.75_1",42,"C","25-28 °C","0.75 g/L","CDPS",0,4,0.00170682644783399,0
"8393","CDPS_Tmp_25_28_Nut0.75_2",42,"C","25-28 °C","0.75 g/L","CDPS",0.000804676057817785,4,0.00248222991718487,0.324174667401631
"8394","CDPS_Tmp_25_28_Nut0.75_3",42,"C","25-28 °C","0.75 g/L","CDPS",0,4,0,NA
"8395","CDS_Tmp_25_28_Nut0.75_1",42,"C","25-28 °C","0.75 g/L","CDS",0,3,0,NA
"8396","CDS_Tmp_25_28_Nut0.75_2",42,"C","25-28 °C","0.75 g/L","CDS",0,3,0,NA
"8397","CDS_Tmp_25_28_Nut0.75_3",42,"C","25-28 °C","0.75 g/L","CDS",0,3,0,NA
"8398","CLS_Tmp_25_28_Nut0.75_1",42,"C","25-28 °C","0.75 g/L","CLS",0,3,0,NA
"8399","CLS_Tmp_25_28_Nut0.75_2",42,"C","25-28 °C","0.75 g/L","CLS",0,3,0,NA
"8400","CLS_Tmp_25_28_Nut0.75_3",42,"C","25-28 °C","0.75 g/L","CLS",0,3,0,NA
"8401","CP_Tmp_25_28_Nut0.75_1",42,"C","25-28 °C","0.75 g/L","CP",0,2,0.00793009967167621,0
"8402","CP_Tmp_25_28_Nut0.75_2",42,"C","25-28 °C","0.75 g/L","CP",0,2,0.00140214693873896,0
"8403","CP_Tmp_25_28_Nut0.75_3",42,"C","25-28 °C","0.75 g/L","CP",0.0016981793545376,2,0.00417425230753089,0.406822403014274
"8404","CS_Tmp_25_28_Nut0.75_1",42,"C","25-28 °C","0.75 g/L","CS",0,2,0,NA
"8405","CS_Tmp_25_28_Nut0.75_2",42,"C","25-28 °C","0.75 g/L","CS",0,2,0,NA
"8406","CS_Tmp_25_28_Nut0.75_3",42,"C","25-28 °C","0.75 g/L","CS",0,2,0,NA
"8407","CDLS_Tmp_18_21_Nut0.01_1",44,"C","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"8408","CDLS_Tmp_18_21_Nut0.01_2",44,"C","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"8409","CDLS_Tmp_18_21_Nut0.01_3",44,"C","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"8410","CDPS_Tmp_18_21_Nut0.01_1",44,"C","18-21 °C","0.01 g/L","CDPS",0,4,0.000766564376263245,0
"8411","CDPS_Tmp_18_21_Nut0.01_2",44,"C","18-21 °C","0.01 g/L","CDPS",0,4,0.00228390572450744,0
"8412","CDPS_Tmp_18_21_Nut0.01_3",44,"C","18-21 °C","0.01 g/L","CDPS",0,4,0,NA
"8413","CLPS_Tmp_18_21_Nut0.01_1",44,"C","18-21 °C","0.01 g/L","CLPS",0,4,0,NA
"8414","CLPS_Tmp_18_21_Nut0.01_2",44,"C","18-21 °C","0.01 g/L","CLPS",0,4,0,NA
"8415","CLPS_Tmp_18_21_Nut0.01_3",44,"C","18-21 °C","0.01 g/L","CLPS",0,4,0.00104857334721296,0
"8416","CLP_Tmp_18_21_Nut0.01_1",44,"C","18-21 °C","0.01 g/L","CLP",0,3,0,NA
"8417","CLP_Tmp_18_21_Nut0.01_2",44,"C","18-21 °C","0.01 g/L","CLP",0,3,0,NA
"8418","CLP_Tmp_18_21_Nut0.01_3",44,"C","18-21 °C","0.01 g/L","CLP",0,3,0,NA
"8419","CLS_Tmp_18_21_Nut0.01_1",44,"C","18-21 °C","0.01 g/L","CLS",0,3,0,NA
"8420","CLS_Tmp_18_21_Nut0.01_2",44,"C","18-21 °C","0.01 g/L","CLS",0,3,0,NA
